State_FIPS,County_FIPS,CountName,SNAP2010,SNAP2000
27,125,"Red Lake County, MN",436,203
27,127,"Redwood County, MN",1259,456
27,129,"Renville County, MN",1661,917
27,131,"Rice County, MN",4615,1227
27,133,"Rock County, MN",653,175
27,135,"Roseau County, MN",913,242
27,137,"St. Louis County, MN",22396,10971
27,139,"Scott County, MN",5708,995
27,141,"Sherburne County, MN",4708,867
27,143,"Sibley County, MN",1625,414
27,145,"Stearns County, MN",12750,3290
27,147,"Steele County, MN",3638,1264
27,149,"Stevens County, MN",572,187
27,151,"Swift County, MN",857,388
27,153,"Todd County, MN",2318,993
27,155,"Traverse County, MN",349,229
27,157,"Wabasha County, MN",1245,383
27,159,"Wadena County, MN",1971,744
27,161,"Waseca County, MN",1835,677
27,163,"Washington County, MN",9516,2765
27,165,"Watonwan County, MN",876,424
27,167,"Wilkin County, MN",689,466
27,169,"Winona County, MN",3584,1323
27,171,"Wright County, MN",6174,1471
27,173,"Yellow Medicine County, MN",657,254
28,000,Mississippi,611475,290342
28,001,"Adams County, MS",7322,4898
28,003,"Alcorn County, MS",6797,2415
28,005,"Amite County, MS",2611,1625
28,007,"Attala County, MS",4373,2555
28,009,"Benton County, MS",2425,1033
28,011,"Bolivar County, MS",12621,9043
28,013,"Calhoun County, MS",3007,1430
28,015,"Carroll County, MS",1421,1095
28,017,"Chickasaw County, MS",4172,1690
28,019,"Choctaw County, MS",2095,1240
28,021,"Claiborne County, MS",3775,1628
28,023,"Clarke County, MS",3806,1387
28,025,"Clay County, MS",5926,2707
28,027,"Coahoma County, MS",10834,6779
28,029,"Copiah County, MS",7488,3514
28,031,"Covington County, MS",4157,1735
28,033,"DeSoto County, MS",16014,2548
28,035,"Forrest County, MS",14554,7107
28,037,"Franklin County, MS",1495,918
28,039,"George County, MS",4470,1594
28,041,"Greene County, MS",2199,1238
28,043,"Grenada County, MS",4651,2254
28,045,"Hancock County, MS",7522,2722
28,047,"Harrison County, MS",34636,12022
28,049,"Hinds County, MS",63225,27716
28,051,"Holmes County, MS",8218,6835
28,053,"Humphreys County, MS",4743,2515
28,055,"Issaquena County, MS",398,414
28,057,"Itawamba County, MS",3627,1146
28,059,"Jackson County, MS",19690,8893
28,061,"Jasper County, MS",3756,1767
28,063,"Jefferson County, MS",2238,1624
28,065,"Jefferson Davis County, MS",3246,2229
28,067,"Jones County, MS",12454,4935
28,069,"Kemper County, MS",2185,1115
28,071,"Lafayette County, MS",4512,1116
28,073,"Lamar County, MS",7309,2807
28,075,"Lauderdale County, MS",17682,8467
28,077,"Lawrence County, MS",2460,1374
28,079,"Leake County, MS",4250,2131
28,081,"Lee County, MS",16378,4124
28,083,"Leflore County, MS",11705,8296
28,085,"Lincoln County, MS",6999,3147
28,087,"Lowndes County, MS",13472,6823
28,089,"Madison County, MS",11140,6951
28,091,"Marion County, MS",6022,3504
28,093,"Marshall County, MS",7417,2888
28,095,"Monroe County, MS",7161,2819
28,097,"Montgomery County, MS",2247,1436
28,099,"Neshoba County, MS",6885,2591
28,101,"Newton County, MS",4026,1747
28,103,"Noxubee County, MS",4739,2837
28,105,"Oktibbeha County, MS",7522,2956
28,107,"Panola County, MS",8735,4390
28,109,"Pearl River County, MS",11013,4279
28,111,"Perry County, MS",2488,1523
28,113,"Pike County, MS",10594,5739
28,115,"Pontotoc County, MS",4346,1112
28,117,"Prentiss County, MS",4619,1449
28,119,"Quitman County, MS",3345,2157
28,121,"Rankin County, MS",14061,5206
28,123,"Scott County, MS",5842,2352
28,125,"Sharkey County, MS",2240,2080
28,127,"Simpson County, MS",5703,2401
28,129,"Smith County, MS",2625,1244
28,131,"Stone County, MS",3025,1421
28,133,"Sunflower County, MS",11007,7050
28,135,"Tallahatchie County, MS",4102,2416
28,137,"Tate County, MS",5418,1645
28,139,"Tippah County, MS",4357,1478
28,141,"Tishomingo County, MS",2765,1185
28,143,"Tunica County, MS",4192,1294
28,145,"Union County, MS",3435,1218
28,147,"Walthall County, MS",3339,2119
28,149,"Warren County, MS",10970,5772
28,151,"Washington County, MS",21550,14435
28,153,"Wayne County, MS",5134,2733
28,155,"Webster County, MS",2271,882
28,157,"Wilkinson County, MS",2787,1948
28,159,"Winston County, MS",4939,2754
28,161,"Yalobusha County, MS",3209,1698
28,163,"Yazoo County, MS",9290,5982
29,000,Missouri,937014,444479
29,001,"Adair County, MO",3128,1442
29,003,"Andrew County, MO",1571,665
29,005,"Atchison County, MO",522,340
29,007,"Audrain County, MO",3790,1684
29,009,"Barry County, MO",7029,3065
29,011,"Barton County, MO",2494,1013
29,013,"Bates County, MO",2502,1293
29,015,"Benton County, MO",3615,1895
29,017,"Bollinger County, MO",2473,1232
29,019,"Boone County, MO",19767,9251
29,021,"Buchanan County, MO",17151,7490
29,023,"Butler County, MO",10526,6002
29,025,"Caldwell County, MO",1310,655
29,027,"Callaway County, MO",5822,2417
29,029,"Camden County, MO",5695,2173
29,031,"Cape Girardeau County, MO",10339,4278
29,033,"Carroll County, MO",1426,782
29,035,"Carter County, MO",1637,1063
29,037,"Cass County, MO",11043,2817
29,039,"Cedar County, MO",3056,1619
29,041,"Chariton County, MO",909,406
29,043,"Christian County, MO",9755,2765
29,045,"Clark County, MO",973,506
29,047,"Clay County, MO",21529,4763
29,049,"Clinton County, MO",2085,773
29,051,"Cole County, MO",8989,3228
29,053,"Cooper County, MO",2501,853
29,055,"Crawford County, MO",5356,2546
29,057,"Dade County, MO",1356,552
29,059,"Dallas County, MO",3452,1561
29,061,"Daviess County, MO",1079,519
29,063,"DeKalb County, MO",1051,611
29,065,"Dent County, MO",3447,2012
29,067,"Douglas County, MO",3320,1662
29,069,"Dunklin County, MO",10283,7837
29,071,"Franklin County, MO",12982,4432
29,073,"Gasconade County, MO",1832,702
29,075,"Gentry County, MO",716,315
29,077,"Greene County, MO",41665,16775
29,079,"Grundy County, MO",1575,943
29,081,"Harrison County, MO",1492,725
29,083,"Henry County, MO",3988,2282
29,085,"Hickory County, MO",1692,1043
29,087,"Holt County, MO",492,222
29,089,"Howard County, MO",1323,693
29,091,"Howell County, MO",9309,4762
29,093,"Iron County, MO",2665,1618
29,095,"Jackson County, MO",123676,52396
29,097,"Jasper County, MO",22511,9810
29,099,"Jefferson County, MO",25879,8464
29,101,"Johnson County, MO",5859,2293
29,103,"Knox County, MO",497,246
29,105,"Laclede County, MO",7580,3088
29,107,"Lafayette County, MO",4750,1764
29,109,"Lawrence County, MO",6263,3036
29,111,"Lewis County, MO",1193,695
29,113,"Lincoln County, MO",8071,2785
29,115,"Linn County, MO",2021,1077
29,117,"Livingston County, MO",2095,1102
29,119,"McDonald County, MO",4907,2402
29,121,"Macon County, MO",2263,1082
29,123,"Madison County, MO",2677,1407
29,125,"Maries County, MO",1241,690
29,127,"Marion County, MO",5436,3021
29,129,"Mercer County, MO",447,254
29,131,"Miller County, MO",5103,2202
29,133,"Mississippi County, MO",4166,3617
29,135,"Moniteau County, MO",2064,539
29,137,"Monroe County, MO",983,573
29,139,"Montgomery County, MO",2220,814
29,141,"Morgan County, MO",3784,1492
29,143,"New Madrid County, MO",5136,3715
29,145,"Newton County, MO",8671,3629
29,147,"Nodaway County, MO",1463,533
29,149,"Oregon County, MO",2638,1612
29,151,"Osage County, MO",1188,469
29,153,"Ozark County, MO",2053,1279
29,155,"Pemiscot County, MO",6859,5462
29,157,"Perry County, MO",2799,1001
29,159,"Pettis County, MO",7562,3223
29,161,"Phelps County, MO",6681,3430
29,163,"Pike County, MO",2614,1429
29,165,"Platte County, MO",5635,1403
29,167,"Polk County, MO",6115,2329
29,169,"Pulaski County, MO",5241,2903
29,171,"Putnam County, MO",639,479
29,173,"Ralls County, MO",1166,469
29,175,"Randolph County, MO",5024,2342
29,177,"Ray County, MO",2932,1010
29,179,"Reynolds County, MO",1613,1141
29,181,"Ripley County, MO",4385,2674
29,183,"St. Charles County, MO",20823,6674
29,185,"St. Clair County, MO",2068,1026
29,186,"Ste. Genevieve County, MO",2336,1064
29,187,"St. Francois County, MO",13530,6794
29,189,"St. Louis County, MO",116962,49170
29,195,"Saline County, MO",3890,1628
29,197,"Schuyler County, MO",627,320
29,199,"Scotland County, MO",466,351
29,201,"Scott County, MO",9532,6106
29,203,"Shannon County, MO",2079,1602
29,205,"Shelby County, MO",884,514
29,207,"Stoddard County, MO",5797,3281
29,209,"Stone County, MO",4610,2079
29,211,"Sullivan County, MO",1045,678
29,213,"Taney County, MO",9474,2510
29,215,"Texas County, MO",4796,2713
29,217,"Vernon County, MO",3690,1917
29,219,"Warren County, MO",4761,1202
29,221,"Washington County, MO",7446,4264
29,223,"Wayne County, MO",3243,2488
29,225,"Webster County, MO",5438,2214
29,227,"Worth County, MO",206,170
29,229,"Wright County, MO",5107,2654
29,510,"St. Louis city, MO",111391,81402
30,000,Montana,122364,61050
30,001,"Beaverhead County, MT",807,450
30,003,"Big Horn County, MT",4013,2142
30,005,"Blaine County, MT",1363,990
30,007,"Broadwater County, MT",475,254
30,009,"Carbon County, MT",623,262
30,011,"Carter County, MT",20,40
30,013,"Cascade County, MT",9857,5501
30,015,"Chouteau County, MT",306,147
30,017,"Custer County, MT",1145,901
30,019,"Daniels County, MT",54,63
30,021,"Dawson County, MT",665,292
30,023,"Deer Lodge County, MT",1257,791
30,025,"Fallon County, MT",126,79
30,027,"Fergus County, MT",1014,412
30,029,"Flathead County, MT",12096,4173
30,031,"Gallatin County, MT",5313,1646
30,033,"Garfield County, MT",34,34
30,035,"Glacier County, MT",4941,3261
30,037,"Golden Valley County, MT",69,66
30,039,"Granite County, MT",173,193
30,041,"Hill County, MT",3346,1930
30,043,"Jefferson County, MT",665,393
30,045,"Judith Basin County, MT",98,72
30,047,"Lake County, MT",5720,2854
30,049,"Lewis and Clark County, MT",6311,3336
30,051,"Liberty County, MT",87,40
30,053,"Lincoln County, MT",3224,1760
30,055,"McCone County, MT",50,56
30,057,"Madison County, MT",328,178
30,059,"Meagher County, MT",180,108
30,061,"Mineral County, MT",935,413
30,063,"Missoula County, MT",14467,6230
30,065,"Musselshell County, MT",610,285
30,067,"Park County, MT",1555,680
30,069,"Petroleum County, MT",16,12
30,071,"Phillips County, MT",416,296
30,073,"Pondera County, MT",994,658
30,075,"Powder River County, MT",32,45
30,077,"Powell County, MT",692,363
30,079,"Prairie County, MT",59,44
30,081,"Ravalli County, MT",5338,1854
30,083,"Richland County, MT",505,574
30,085,"Roosevelt County, MT",3341,2662
30,087,"Rosebud County, MT",2207,1001
30,089,"Sanders County, MT",1654,667
30,091,"Sheridan County, MT",204,113
30,093,"Silver Bow County, MT",5131,3188
30,095,"Stillwater County, MT",649,224
30,097,"Sweet Grass County, MT",184,106
30,099,"Teton County, MT",347,248
30,101,"Toole County, MT",457,246
30,103,"Treasure County, MT",54,38
30,105,"Valley County, MT",863,741
30,107,"Wheatland County, MT",144,158
30,109,"Wibaux County, MT",41,52
30,111,"Yellowstone County, MT",17109,7727
31,000,Nebraska,172619,80013
31,001,"Adams County, NE",3292,1460
31,003,"Antelope County, NE",438,330
31,005,"Arthur County, NE",14,7
31,007,"Banner County, NE",32,5
31,009,"Blaine County, NE",27,27
31,011,"Boone County, NE",264,251
31,013,"Box Butte County, NE",1347,893
31,015,"Boyd County, NE",108,83
31,017,"Brown County, NE",239,148
31,019,"Buffalo County, NE",3986,1742
31,021,"Burt County, NE",587,263
31,023,"Butler County, NE",564,310
31,025,"Cass County, NE",1727,865
31,027,"Cedar County, NE",442,167
31,029,"Chase County, NE",226,160
31,031,"Cherry County, NE",477,340
31,033,"Cheyenne County, NE",726,374
31,035,"Clay County, NE",570,325
31,037,"Colfax County, NE",757,221
31,039,"Cuming County, NE",479,283
31,041,"Custer County, NE",703,579
31,043,"Dakota County, NE",2788,942
31,045,"Dawes County, NE",889,583
31,047,"Dawson County, NE",2435,1035
31,049,"Deuel County, NE",194,62
31,051,"Dixon County, NE",275,149
31,053,"Dodge County, NE",3990,1170
31,055,"Douglas County, NE",61788,29185
31,057,"Dundy County, NE",150,66
31,059,"Fillmore County, NE",399,260
31,061,"Franklin County, NE",276,137
31,063,"Frontier County, NE",170,92
31,065,"Furnas County, NE",471,280
31,067,"Gage County, NE",1940,905
31,069,"Garden County, NE",187,104
31,071,"Garfield County, NE",113,57
31,073,"Gosper County, NE",95,35
31,075,"Grant County, NE",40,32
31,077,"Greeley County, NE",151,89
31,079,"Hall County, NE",7132,3275
31,081,"Hamilton County, NE",504,230
31,083,"Harlan County, NE",270,149
31,085,"Hayes County, NE",33,14
31,087,"Hitchcock County, NE",327,133
31,089,"Holt County, NE",761,484
31,091,"Hooker County, NE",35,30
31,093,"Howard County, NE",430,197
31,095,"Jefferson County, NE",665,417
31,097,"Johnson County, NE",359,141
31,099,"Kearney County, NE",422,186
31,101,"Keith County, NE",728,437
31,103,"Keya Paha County, NE",17,23
31,105,"Kimball County, NE",375,201
31,107,"Knox County, NE",791,502
31,109,"Lancaster County, NE",25273,10118
31,111,"Lincoln County, NE",4144,2123
31,113,"Logan County, NE",68,27
31,115,"Loup County, NE",8,17
31,117,"McPherson County, NE",35,8
31,119,"Madison County, NE",3523,1778
31,121,"Merrick County, NE",549,208
31,123,"Morrill County, NE",622,354
31,125,"Nance County, NE",209,148
31,127,"Nemaha County, NE",792,396
31,129,"Nuckolls County, NE",345,206
31,131,"Otoe County, NE",1287,575
31,133,"Pawnee County, NE",236,125
31,135,"Perkins County, NE",146,98
31,137,"Phelps County, NE",700,381
31,139,"Pierce County, NE",402,184
31,141,"Platte County, NE",2399,1124
31,143,"Polk County, NE",317,121
31,145,"Red Willow County, NE",1057,536
31,147,"Richardson County, NE",1006,619
31,149,"Rock County, NE",99,68
31,151,"Saline County, NE",791,297
31,153,"Sarpy County, NE",8243,2057
31,155,"Saunders County, NE",1187,400
31,157,"Scotts Bluff County, NE",5521,3491
31,159,"Seward County, NE",690,268
31,161,"Sheridan County, NE",578,544
31,163,"Sherman County, NE",176,115
31,165,"Sioux County, NE",41,12
31,167,"Stanton County, NE",251,135
31,169,"Thayer County, NE",300,261
31,171,"Thomas County, NE",17,18
31,173,"Thurston County, NE",2384,1493
31,175,"Valley County, NE",288,187
31,177,"Washington County, NE",945,255
31,179,"Wayne County, NE",491,242
31,181,"Webster County, NE",342,108
31,183,"Wheeler County, NE",34,19
31,185,"York County, NE",917,465
32,000,Nevada,323290,65516
32,001,"Churchill County, NV",3318,914
32,003,"Clark County, NV",242342,47306
32,005,"Douglas County, NV",2589,606
32,007,"Elko County, NV",3368,750
32,009,"Esmeralda County, NV",26,32
32,011,"Eureka County, NV",44,34
32,013,"Humboldt County, NV",1402,384
32,015,"Lander County, NV",434,163
32,017,"Lincoln County, NV",356,184
32,019,"Lyon County, NV",5144,1013
32,021,"Mineral County, NV",708,427
32,023,"Nye County, NV",8618,1767
32,027,"Pershing County, NV",463,134
32,029,"Storey County, NV",79,11
32,031,"Washoe County, NV",45969,9548
32,033,"White Pine County, NV",869,423
32,510,"Carson City, NV",7562,1821
33,000,New Hampshire,112318,35240
33,001,"Belknap County, NH",7463,2575
33,003,"Carroll County, NH",4429,1444
33,005,"Cheshire County, NH",7564,2709
33,007,"Coos County, NH",4776,1750
33,009,"Grafton County, NH",6760,1207
33,011,"Hillsborough County, NH",37636,10525
33,013,"Merrimack County, NH",12382,3770
33,015,"Rockingham County, NH",13429,4938
33,017,"Strafford County, NH",12823,3880
33,019,"Sullivan County, NH",5056,2442
34,000,New Jersey,721964,321083
34,001,"Atlantic County, NJ",32146,10458
34,003,"Bergen County, NJ",32745,10787
34,005,"Burlington County, NJ",22811,7590
34,007,"Camden County, NJ",63065,33191
34,009,"Cape May County, NJ",9117,3825
34,011,"Cumberland County, NJ",29180,11449
34,013,"Essex County, NJ",120280,78541
34,015,"Gloucester County, NJ",19086,5157
34,017,"Hudson County, NJ",91947,46316
34,019,"Hunterdon County, NJ",2664,550
34,021,"Mercer County, NJ",29638,12876
34,023,"Middlesex County, NJ",37803,12093
34,025,"Monmouth County, NJ",26232,13964
34,027,"Morris County, NJ",12132,2417
34,029,"Ocean County, NJ",43458,11990
34,031,"Passaic County, NJ",82573,32144
34,033,"Salem County, NJ",7846,2565
34,035,"Somerset County, NJ",9836,3055
34,037,"Sussex County, NJ",4731,1132
34,039,"Union County, NJ",38268,18531
34,041,"Warren County, NJ",6407,2451
35,000,New Mexico,402641,164321
35,001,"Bernalillo County, NM",117448,37303
35,003,"Catron County, NM",453,292
35,005,"Chaves County, NM",14672,7446
35,006,"Cibola County, NM",7203,2533
35,007,"Colfax County, NM",2063,962
35,009,"Curry County, NM",9607,5575
35,011,"DeBaca County, NM",354,173
35,013,"Dona Ana County, NM",53276,22133
35,015,"Eddy County, NM",10533,5281
35,017,"Grant County, NM",6522,3669
35,019,"Guadalupe County, NM",989,270
35,021,"Harding County, NM",35,43
35,023,"Hidalgo County, NM",1167,796
35,025,"Lea County, NM",11126,5124
35,027,"Lincoln County, NM",3321,1162
35,028,"Los Alamos County, NM",340,74
35,029,"Luna County, NM",8017,3097
35,031,"McKinley County, NM",24369,15263
35,033,"Mora County, NM",724,696
35,035,"Otero County, NM",9196,3192
35,037,"Quay County, NM",2159,1272
35,039,"Rio Arriba County, NM",10681,3890
35,041,"Roosevelt County, NM",3552,2241
35,043,"Sandoval County, NM",18898,6516
35,045,"San Juan County, NM",23901,7741
35,047,"San Miguel County, NM",7293,4342
35,049,"Santa Fe County, NM",17846,5384
35,051,"Sierra County, NM",2896,1308
35,053,"Socorro County, NM",4867,3325
35,055,"Taos County, NM",5891,2976
35,057,"Torrance County, NM",5251,2620
35,059,"Union County, NM",437,262
35,061,"Valencia County, NM",17556,7361
36,000,New York,2957355,1375684
36,001,"Albany County, NY",32478,16024
36,003,"Allegany County, NY",6462,3547
36,005,"Bronx County, NY",430569,237740
36,007,"Broome County, NY",29014,10835
36,009,"Cattaraugus County, NY",10672,5251
36,011,"Cayuga County, NY",9917,3862
36,013,"Chautauqua County, NY",24832,10116
36,015,"Chemung County, NY",14821,5103
36,017,"Chenango County, NY",8043,3370
36,019,"Clinton County, NY",11441,5340
36,021,"Columbia County, NY",5008,2356
36,023,"Cortland County, NY",6963,2713
36,025,"Delaware County, NY",5599,2063
36,027,"Dutchess County, NY",21167,6029
36,029,"Erie County, NY",140623,73909
36,031,"Essex County, NY",3557,1880
36,033,"Franklin County, NY",6556,3025
36,035,"Fulton County, NY",9117,3147
36,037,"Genesee County, NY",5420,2185
36,039,"Greene County, NY",5404,2350
36,041,"Hamilton County, NY",283,199
36,043,"Herkimer County, NY",9443,3522
36,045,"Jefferson County, NY",14796,7064
36,047,"Kings County, NY",688876,351663
36,049,"Lewis County, NY",3445,1489
36,051,"Livingston County, NY",6597,2793
36,053,"Madison County, NY",8755,2492
36,055,"Monroe County, NY",107734,56251
36,057,"Montgomery County, NY",9286,3551
36,059,"Nassau County, NY",53192,17315
36,061,"New York County, NY",281957,147937
36,063,"Niagara County, NY",29042,11480
36,065,"Oneida County, NY",37066,18329
36,067,"Onondaga County, NY",65852,26938
36,069,"Ontario County, NY",9604,3521
36,071,"Orange County, NY",39819,18397
36,073,"Orleans County, NY",5866,2439
36,075,"Oswego County, NY",19176,7417
36,077,"Otsego County, NY",5743,1956
36,079,"Putnam County, NY",1843,650
36,081,"Queens County, NY",347459,132699
36,083,"Rensselaer County, NY",17972,7487
36,085,"Richmond County, NY",66136,21399
36,087,"Rockland County, NY",35755,14161
36,089,"St. Lawrence County, NY",16240,6432
36,091,"Saratoga County, NY",14781,4648
36,093,"Schenectady County, NY",22149,7856
36,095,"Schoharie County, NY",3505,1392
36,097,"Schuyler County, NY",2377,739
36,099,"Seneca County, NY",2927,1379
36,101,"Steuben County, NY",12341,5622
36,103,"Suffolk County, NY",86282,26658
36,105,"Sullivan County, NY",10791,3653
36,107,"Tioga County, NY",6341,1988
36,109,"Tompkins County, NY",8483,3371
36,111,"Ulster County, NY",18883,6419
36,113,"Warren County, NY",7588,2595
36,115,"Washington County, NY",7362,2657
36,117,"Wayne County, NY",9571,3681
36,119,"Westchester County, NY",68245,32017
36,121,"Wyoming County, NY",3250,1337
36,123,"Yates County, NY",2875,1245
37,000,North Carolina,1526874,482471
37,001,"Alamance County, NC",23477,3149
37,003,"Alexander County, NC",5962,1221
37,005,"Alleghany County, NC",1699,443
37,007,"Anson County, NC",6771,2539
37,009,"Ashe County, NC",4177,1393
37,011,"Avery County, NC",2424,883
37,013,"Beaufort County, NC",9227,4912
37,015,"Bertie County, NC",5725,3341
37,017,"Bladen County, NC",8290,4701
37,019,"Brunswick County, NC",14735,4556
37,021,"Buncombe County, NC",36393,11693
37,023,"Burke County, NC",15338,3867
37,025,"Cabarrus County, NC",24698,4522
37,027,"Caldwell County, NC",16547,4481
37,029,"Camden County, NC",994,370
37,031,"Carteret County, NC",8337,2506
37,033,"Caswell County, NC",5059,1876
37,035,"Catawba County, NC",27623,5080
37,037,"Chatham County, NC",5538,1533
37,039,"Cherokee County, NC",4577,1517
37,041,"Chowan County, NC",3469,1855
37,043,"Clay County, NC",2189,468
37,045,"Cleveland County, NC",23847,8013
37,047,"Columbus County, NC",14036,6654
37,049,"Craven County, NC",14881,6582
37,051,"Cumberland County, NC",63390,24468
37,053,"Currituck County, NC",2394,643
37,055,"Dare County, NC",2881,460
37,057,"Davidson County, NC",29200,7499
37,059,"Davie County, NC",5307,1103
37,061,"Duplin County, NC",9264,3542
37,063,"Durham County, NC",38406,13307
37,065,"Edgecombe County, NC",17362,7444
37,067,"Forsyth County, NC",50516,13920
37,069,"Franklin County, NC",10027,3396
37,071,"Gaston County, NC",43378,12673
37,073,"Gates County, NC",1793,705
37,075,"Graham County, NC",1609,584
37,077,"Granville County, NC",7719,2298
37,079,"Greene County, NC",4598,1827
37,081,"Guilford County, NC",80505,21243
37,083,"Halifax County, NC",17163,10713
37,085,"Harnett County, NC",20199,6679
37,087,"Haywood County, NC",10042,3728
37,089,"Henderson County, NC",12026,4401
37,091,"Hertford County, NC",6375,3478
37,093,"Hoke County, NC",9414,2605
37,095,"Hyde County, NC",1001,681
37,097,"Iredell County, NC",17025,3095
37,099,"Jackson County, NC",5119,1751
37,101,"Johnston County, NC",26359,7473
37,103,"Jones County, NC",2273,980
37,105,"Lee County, NC",9736,2648
37,107,"Lenoir County, NC",14322,6601
37,109,"Lincoln County, NC",11454,2361
37,111,"McDowell County, NC",8259,1835
37,113,"Macon County, NC",6032,1435
37,115,"Madison County, NC",4022,1417
37,117,"Martin County, NC",5557,2982
37,119,"Mecklenburg County, NC",144122,35217
37,121,"Mitchell County, NC",2339,875
37,123,"Montgomery County, NC",5502,1644
37,125,"Moore County, NC",10196,2713
37,127,"Nash County, NC",17370,6519
37,129,"New Hanover County, NC",24952,11807
37,131,"Northampton County, NC",6232,3680
37,133,"Onslow County, NC",16774,6489
37,135,"Orange County, NC",10638,3194
37,137,"Pamlico County, NC",2071,953
37,139,"Pasquotank County, NC",7327,3614
37,141,"Pender County, NC",8403,2936
37,143,"Perquimans County, NC",2601,1100
37,145,"Person County, NC",7552,1606
37,147,"Pitt County, NC",29713,11134
37,149,"Polk County, NC",2640,463
37,151,"Randolph County, NC",24296,3049
37,153,"Richmond County, NC",12537,4917
37,155,"Robeson County, NC",42342,17803
37,157,"Rockingham County, NC",16607,5393
37,159,"Rowan County, NC",23775,6394
37,161,"Rutherford County, NC",14475,4877
37,163,"Sampson County, NC",13792,4797
37,165,"Scotland County, NC",11327,5216
37,167,"Stanly County, NC",9934,2581
37,169,"Stokes County, NC",5985,1683
37,171,"Surry County, NC",13741,3054
37,173,"Swain County, NC",3147,1173
37,175,"Transylvania County, NC",5052,1672
37,177,"Tyrrell County, NC",958,464
37,179,"Union County, NC",22234,4959
37,181,"Vance County, NC",14835,5621
37,183,"Wake County, NC",76596,20341
37,185,"Warren County, NC",5166,2379
37,187,"Washington County, NC",3445,2122
37,189,"Watauga County, NC",3630,1387
37,191,"Wayne County, NC",23535,8082
37,193,"Wilkes County, NC",14300,3111
37,195,"Wilson County, NC",16603,6487
37,197,"Yadkin County, NC",5610,1370
37,199,"Yancey County, NC",3781,1464
38,000,North Dakota,60882,35934
38,001,"Adams County, ND",126,70
38,003,"Barnes County, ND",958,507
38,005,"Benson County, ND",2142,1203
38,007,"Billings County, ND",58,29
38,009,"Bottineau County, ND",506,334
38,011,"Bowman County, ND",115,87
38,013,"Burke County, ND",83,81
38,015,"Burleigh County, ND",5831,3239
38,017,"Cass County, ND",11658,4605
38,019,"Cavalier County, ND",228,170
38,021,"Dickey County, ND",374,243
38,023,"Divide County, ND",116,60
38,025,"Dunn County, ND",175,100
38,027,"Eddy County, ND",198,94
38,029,"Emmons County, ND",190,87
38,031,"Foster County, ND",182,116
38,033,"Golden Valley County, ND",96,69
38,035,"Grand Forks County, ND",5981,3439
38,037,"Grant County, ND",225,148
38,039,"Griggs County, ND",210,111
38,041,"Hettinger County, ND",131,67
38,043,"Kidder County, ND",175,58
38,045,"LaMoure County, ND",225,124
38,047,"Logan County, ND",99,77
38,049,"McHenry County, ND",382,311
38,051,"McIntosh County, ND",171,69
38,053,"McKenzie County, ND",623,566
38,055,"McLean County, ND",510,452
38,057,"Mercer County, ND",417,270
38,059,"Morton County, ND",2561,1399
38,061,"Mountrail County, ND",662,604
38,063,"Nelson County, ND",244,57
38,065,"Oliver County, ND",85,34
38,067,"Pembina County, ND",470,289
38,069,"Pierce County, ND",358,228
38,071,"Ramsey County, ND",1403,919
38,073,"Ransom County, ND",389,155
38,075,"Renville County, ND",135,79
38,077,"Richland County, ND",1444,723
38,079,"Rolette County, ND",5957,4342
38,081,"Sargent County, ND",166,132
38,083,"Sheridan County, ND",181,121
38,085,"Sioux County, ND",1958,1153
38,087,"Slope County, ND",32,16
38,089,"Stark County, ND",1880,1410
38,091,"Steele County, ND",98,74
38,093,"Stutsman County, ND",2050,1140
38,095,"Towner County, ND",146,86
38,097,"Traill County, ND",675,486
38,099,"Walsh County, ND",1021,803
38,101,"Ward County, ND",5190,3490
38,103,"Wells County, ND",330,190
38,105,"Williams County, ND",1256,1219
39,000,Ohio,1756683,625959
39,001,"Adams County, OH",7207,2804
39,003,"Allen County, OH",15722,5087
39,005,"Ashland County, OH",5990,1180
39,007,"Ashtabula County, OH",20433,5958
39,009,"Athens County, OH",10666,5155
39,011,"Auglaize County, OH",4408,778
39,013,"Belmont County, OH",10220,6297
39,015,"Brown County, OH",7484,1689
39,017,"Butler County, OH",46512,10828
39,019,"Carroll County, OH",4229,1307
39,021,"Champaign County, OH",5203,1288
39,023,"Clark County, OH",26755,10164
39,025,"Clermont County, OH",20554,4520
39,027,"Clinton County, OH",6604,1373
39,029,"Columbiana County, OH",17867,6602
39,031,"Coshocton County, OH",6788,1830
39,033,"Crawford County, OH",8038,2138
39,035,"Cuyahoga County, OH",258191,124363
39,037,"Darke County, OH",5095,1109
39,039,"Defiance County, OH",5264,935
39,041,"Delaware County, OH",8139,1845
39,043,"Erie County, OH",11088,2443
39,045,"Fairfield County, OH",18394,3555
39,047,"Fayette County, OH",5265,1258
39,049,"Franklin County, OH",196944,58463
39,051,"Fulton County, OH",4095,809
39,053,"Gallia County, OH",7043,4153
39,055,"Geauga County, OH",3700,762
39,057,"Greene County, OH",13161,5061
39,059,"Guernsey County, OH",8253,3361
39,061,"Hamilton County, OH",130255,47880
39,063,"Hancock County, OH",7668,1556
39,065,"Hardin County, OH",3658,962
39,067,"Harrison County, OH",2929,879
39,069,"Henry County, OH",2816,512
39,071,"Highland County, OH",9098,1777
39,073,"Hocking County, OH",5933,1713
39,075,"Holmes County, OH",2104,626
39,077,"Huron County, OH",8780,1962
39,079,"Jackson County, OH",7685,3246
39,081,"Jefferson County, OH",12405,6739
